Time,Day,Hour,K_Value
2023-01-06 15:05,Friday,15,1
2023-01-06 15:35,Friday,15,1
2023-01-06 16:05,Friday,16,1
2023-01-06 16:35,Friday,16,1
2023-01-06 17:05,Friday,17,1
2023-01-06 17:35,Friday,17,1
2023-01-06 18:05,Friday,18,1
2023-01-06 18:35,Friday,18,1
2023-01-06 19:05,Friday,19,1
2023-01-06 19:35,Friday,19,1
2023-01-06 20:05,Friday,20,1
2023-01-06 20:35,Friday,20,1
2023-01-06 21:05,Friday,21,1
2023-01-06 21:35,Friday,21,1
2023-01-06 22:05,Friday,22,1
2023-01-06 22:35,Friday,22,1
2023-01-06 23:05,Friday,23,1
2023-01-06 23:35,Friday,23,1
2023-01-07 00:05,Saturday,0,1
2023-01-07 00:35,Saturday,0,1
2023-01-07 01:05,Saturday,1,1
2023-01-07 01:35,Saturday,1,1
2023-01-07 02:05,Saturday,2,1
2023-01-07 02:35,Saturday,2,1
2023-01-07 03:05,Saturday,3,1
2023-01-07 03:35,Saturday,3,1
2023-01-07 04:05,Saturday,4,1
2023-01-07 04:35,Saturday,4,1
2023-01-07 05:05,Saturday,5,1
2023-01-07 05:35,Saturday,5,1
2023-01-07 06:05,Saturday,6,1
2023-01-07 06:35,Saturday,6,1
2023-01-07 07:05,Saturday,7,1
2023-01-07 07:35,Saturday,7,1
2023-01-07 08:05,Saturday,8,1
2023-01-07 08:35,Saturday,8,1
2023-01-07 09:45,Saturday,9,1
2023-01-07 10:15,Saturday,10,1
2023-01-07 10:45,Saturday,10,1
2023-01-07 11:15,Saturday,11,1
2023-01-07 11:45,Saturday,11,1
2023-01-07 12:15,Saturday,12,1
2023-01-07 12:45,Saturday,12,1
2023-01-07 13:15,Saturday,13,1
2023-01-07 13:45,Saturday,13,1
2023-01-07 14:15,Saturday,14,1
2023-01-07 14:45,Saturday,14,1
2023-01-07 15:15,Saturday,15,1
2023-01-07 15:45,Saturday,15,1
2023-01-07 16:15,Saturday,16,1
2023-01-07 16:45,Saturday,16,1
2023-01-07 17:15,Saturday,17,1
2023-01-07 17:45,Saturday,17,1
2023-01-07 18:15,Saturday,18,1
2023-01-07 18:45,Saturday,18,1
2023-01-07 19:15,Saturday,19,1
2023-01-07 19:45,Saturday,19,1
2023-01-07 20:15,Saturday,20,1
2023-01-07 20:45,Saturday,20,1
2023-01-07 21:15,Saturday,21,1
2023-01-07 21:45,Saturday,21,1
2023-01-07 22:15,Saturday,22,1
2023-01-07 22:45,Saturday,22,1
2023-01-07 23:15,Saturday,23,1
2023-01-07 23:45,Saturday,23,1
2023-01-08 00:15,Sunday,0,1
2023-01-08 00:45,Sunday,0,1
2023-01-08 01:15,Sunday,1,1
2023-01-08 01:45,Sunday,1,1
2023-01-08 02:15,Sunday,2,1
2023-01-08 02:45,Sunday,2,1
2023-01-08 03:15,Sunday,3,1
2023-01-08 03:45,Sunday,3,1
2023-01-08 04:15,Sunday,4,1
2023-01-08 04:45,Sunday,4,1
2023-01-08 05:15,Sunday,5,1
2023-01-08 05:45,Sunday,5,1
2023-01-08 06:15,Sunday,6,1
2023-01-08 06:45,Sunday,6,1
2023-01-08 07:15,Sunday,7,1
2023-01-08 07:45,Sunday,7,1
2023-01-08 08:15,Sunday,8,1
2023-01-08 08:45,Sunday,8,1
2023-01-08 09:15,Sunday,9,1
2023-01-08 09:45,Sunday,9,1
2023-01-08 10:15,Sunday,10,1
2023-01-08 10:45,Sunday,10,1
2023-01-08 11:15,Sunday,11,1
2023-01-08 11:45,Sunday,11,1
2023-01-08 12:15,Sunday,12,1
2023-01-08 12:45,Sunday,12,1
2023-01-08 13:15,Sunday,13,1
2023-01-08 13:45,Sunday,13,1
2023-01-08 14:15,Sunday,14,1
2023-01-08 14:45,Sunday,14,1
2023-01-08 15:15,Sunday,15,1
2023-01-08 15:45,Sunday,15,1
2023-01-08 16:15,Sunday,16,1
2023-01-08 16:45,Sunday,16,1
2023-01-08 17:15,Sunday,17,1
2023-01-08 17:45,Sunday,17,1
2023-01-08 18:15,Sunday,18,1
2023-01-08 18:45,Sunday,18,1
2023-01-08 19:15,Sunday,19,1
2023-01-08 19:45,Sunday,19,1
2023-01-08 20:15,Sunday,20,1
2023-01-08 20:45,Sunday,20,1
2023-01-08 21:15,Sunday,21,1
2023-01-08 21:45,Sunday,21,1
2023-01-08 22:15,Sunday,22,1
2023-01-08 22:45,Sunday,22,1
2023-01-08 23:15,Sunday,23,1
2023-01-08 23:45,Sunday,23,1
